player_id,team_id,season,corners_into_box_successful,games_played,short_passes_successful,shots_off_target,passes_opposition_half_unsuccessful,corners_into_box_unsuccessful,clean_sheets,crossses_corners_unsuccessful,goals_conceded_outside_box,through_balls,duels_aerial,duels_ground,open_play_crosses_unsuccessful,goals_conceded,successful_passes_total,recoveries,handballs_conceded,tackled,duels,appearances,tackles_lost,duels_won,passes_unsuccessful,passes_rightside,overruns,short_passes_unsuccessful,passes_backwards,passes_open_play,key_passes,shots_on_target,open_play_passes_successful,crosses_corners_successful,lay_offs_successful,passes_own_half_unsuccessful,launches_successful,tackles_won,goals_inside_box,minutes,starts,long_passess_successful,sub_on,loss_of_possession_total,goals_conceded_inside_box,goals_right_foot,duels_lost,lay_offs_unsuccessful,shots_total,total_fouls_won,fouls_conceded_total,tackles_total,passes_forward,yellow_cards,touches_total_opposition_box,goals_left_foot,passes_own_half_successful,passes_total,passess_leftside,dribbles_unsuccessful,crosses_open_play_successful,corners_won,interceptions,dribbles_successful,aerial_duels_lost,assists,duels_ground_lost,passess_opp_half_successful,goals,long_passes_unsuccessful,clearances_total,goals_outside_box,touches,ground_duels_won,corners_taken,assists_intentional,sub_off,foul_attempted_tackle,launches_unsuccessful,shots_blocked,aerial_duels_won,goals_home,goals_away,goals_win,woodwork_hit,goal_line_clearances,goals_conceded_penalty,offsides,throw_ins_to_own_player,blocks,penalties_conceded,attempts_from_set_pieces,goals_other,goals_head,own_goals,throw_ins_to_opposition_player,penalties_won,assists_second,gk_distribution_successful,goalkicks_total,penalty_goals,penalties_taken,penalties_saved,saves_made_inside_box,gk_smother,saves_made,catches,punches,saves_made_caught,penalties_faced,saves_made_outside_box,saves_penalty,saves_made_parried,gk_distribution_unsuccessful,drops,last_updated.x,last_player_tackle,red_cards_total,red_cards_straight,goals_set_piece,crosses_not_claimed,red_cards_2nd_yellow,penalties_off_target,player_first_name,player_last_name,player_short_first_name,player_short_last_name,player_match_name,player_nationality,player_position,player_place_of_birth,player_known_name,last_updated.y,team_id.y,team_name,team_name_short,team_club_name,team_abbreviation,first_season,last_season,last_updated
55,2,2024,0,18,146,2,43,0,0,3,1,2,24,57,3,16,149,23,0,11,81,18,6,43,54,38,1,49,54,201,7,1,147,1,5,14,0,7,0,607,4,3,14,86,15,0,38,2,3,13,13,13,69,1,16,0,59,203,42,7,1,1,10,4,11,2,27,91,0,5,8,0,311,30,0,1,4,11,3,2,13,0,0,0,0,0,2,0,4,1,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Shea Ellese,Groom,Shea,Groom,S. Groom,USA,Midfielder,Liberty,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
NA,2,2024,3,11,317,4,43,12,2,16,2,1,13,47,4,18,323,43,0,13,60,11,10,33,40,71,1,31,81,343,4,0,303,5,2,13,2,8,0,939,11,6,0,77,16,0,27,0,4,5,1,18,96,0,7,0,184,363,115,5,2,0,6,4,7,0,20,144,0,9,10,0,476,27,20,0,7,0,5,3,6,0,0,0,0,0,2,1,5,4,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
744,2,2024,0,22,177,12,79,1,1,8,4,0,33,133,7,23,186,51,2,42,166,22,12,64,96,78,2,90,76,273,10,9,177,2,9,25,2,18,4,1404,15,9,7,205,19,4,102,1,21,13,23,30,71,6,72,0,69,282,57,23,2,12,10,11,23,3,79,119,4,6,8,0,547,54,2,1,10,15,2,10,10,2,2,0,1,0,0,6,5,1,0,0,NA,0,0,1,1,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Penelope Elizabeth,Hocking,Penelope,Hocking,P. Hocking,USA,Attacker,NA,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
852,2,2024,0,24,157,7,56,0,0,7,4,3,25,142,7,19,161,55,0,57,167,24,11,61,62,33,3,53,67,216,7,11,154,2,6,13,0,19,3,1128,10,4,14,179,15,2,106,1,18,10,24,30,64,1,59,1,58,223,59,16,2,9,4,13,17,2,89,105,3,9,5,0,490,53,0,2,11,16,7,10,8,0,3,0,0,0,1,7,5,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Jameese,Joseph,Jameese,Joseph,J. Joseph,USA,Midfielder,NA,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
568,2,2024,0,26,721,4,132,0,5,16,7,1,31,114,16,38,803,115,0,16,145,26,19,95,202,208,0,86,130,968,14,2,774,0,0,86,19,32,0,2152,26,82,0,288,31,0,50,0,6,18,2,51,425,1,7,0,593,1005,242,7,0,2,18,9,12,1,38,210,0,116,149,0,1519,76,0,1,5,0,71,1,19,0,0,0,0,2,1,0,70,30,0,0,NA,0,0,34,0,NA,1,1,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,1,0,0,NA,NA,NA,NA,Natalia,Kuikka,Natalia,Kuikka,N. Kuikka,Finland,Defender,Kemi,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
682,2,2024,0,20,326,1,99,0,4,28,6,0,22,80,28,26,348,77,1,16,102,20,8,60,131,113,0,70,101,473,10,1,345,7,0,60,7,22,0,1527,17,22,3,219,20,0,42,2,2,7,11,30,216,2,7,0,227,479,49,7,7,5,26,13,11,2,31,128,0,61,55,0,860,49,0,1,4,3,40,1,11,0,0,0,0,1,2,0,92,14,0,0,NA,0,1,22,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Taylor,Malham,Taylor,Malham,T. Malham,USA,Midfielder,Broken Arrow,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
538,2,2024,0,17,252,0,111,0,1,4,2,0,28,84,4,18,270,69,0,4,112,17,20,73,182,68,1,111,49,448,1,1,267,1,0,75,13,27,0,1133,13,18,4,265,16,0,39,1,1,6,11,47,278,1,0,0,169,452,57,3,1,0,20,6,13,0,26,102,0,71,44,0,790,58,0,0,5,9,52,1,15,0,0,0,0,3,1,1,79,7,0,0,NA,0,0,62,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Tatumn Marie,Milazzo,Tatumn,Milazzo,T. Milazzo,USA,Defender,Orland Park,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
44,2,2024,0,25,382,0,83,0,6,0,6,0,3,7,0,38,536,222,0,0,10,25,0,7,228,160,0,17,0,387,0,0,330,0,0,145,52,0,0,2222,25,154,0,232,32,0,3,0,0,4,0,0,421,0,0,0,494,764,183,0,0,0,0,0,0,0,3,42,0,211,19,0,1026,4,0,0,1,0,74,0,3,0,0,0,0,0,2,0,0,0,0,0,NA,0,0,0,0,NA,283,259,0,0,NA,50,4,87,12,6,2,3,35,NA,11,103,3,2025-03-12,0,0,0,NA,NA,NA,NA,Alyssa Michele,Naeher,Alyssa,Naeher,A. Naeher,USA,Goalkeeper,Bridgeport,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
851,2,2024,0,19,190,8,82,0,0,3,3,0,33,86,3,16,210,55,1,16,119,19,10,49,122,57,1,84,50,330,3,2,208,2,2,43,7,14,0,975,10,20,9,169,13,1,70,0,10,8,16,24,161,2,7,0,117,332,64,6,2,0,20,3,19,1,51,95,1,38,24,1,522,35,0,0,7,10,27,1,14,1,0,0,0,0,0,1,4,5,0,0,NA,0,0,3,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Leilanni,Nesbeth,Leilanni,Nesbeth,L. Nesbeth,Bermuda,Midfielder,NA,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
855,2,2024,0,9,210,3,77,0,1,8,2,0,29,59,8,12,225,39,1,11,88,9,9,46,105,12,2,80,45,319,4,2,215,1,0,36,5,15,1,801,9,15,0,161,10,1,42,1,5,4,6,24,186,0,22,0,140,330,87,7,1,4,10,3,14,0,28,86,1,25,33,0,554,31,0,0,1,3,19,0,15,1,0,1,1,0,0,0,53,7,0,0,NA,0,1,23,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Maximiliane,Rall,Maximiliane,Rall,M. Rall,Germany,Defender,Rottweil,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
92,2,2024,0,27,710,4,130,0,6,1,7,0,24,101,1,42,764,154,1,20,125,27,10,72,197,239,0,89,136,945,8,1,754,0,2,68,14,20,0,2403,27,54,0,230,35,0,53,0,5,22,13,30,362,3,2,0,523,961,224,6,0,0,24,8,10,0,43,241,0,108,66,0,1228,58,0,0,2,9,59,4,14,0,0,0,1,0,2,0,0,20,1,0,NA,0,1,0,0,NA,1,1,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Cari Elizabeth,Roccaro,Cari,Roccaro,C. Roccaro,USA,Midfielder,East Islip,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
741,2,2024,0,23,262,6,101,0,0,3,3,1,111,91,3,21,271,56,1,27,202,23,10,99,124,77,0,110,100,367,15,9,243,1,9,26,2,14,6,1340,20,9,3,185,18,5,103,3,15,11,15,24,145,0,39,1,142,395,73,5,1,4,10,10,56,0,47,130,7,14,17,1,596,44,0,0,19,6,7,5,55,2,5,3,1,0,0,2,0,1,0,0,NA,1,0,0,0,NA,0,0,1,1,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Allison,Schlegel,Ally,Schlegel,A. Schlegel,USA,Attacker,"Parker, Colorado",NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
451,2,2024,2,16,440,5,161,18,3,38,5,0,61,55,9,22,502,72,1,6,116,16,11,73,180,222,1,69,38,633,14,4,471,8,1,57,20,10,1,1440,16,62,0,303,17,0,43,0,9,5,13,21,325,3,10,0,381,682,97,4,3,3,19,10,24,2,19,129,1,111,95,0,1059,36,26,2,0,5,71,3,37,0,1,0,0,0,0,1,42,14,1,1,NA,1,0,62,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Samantha Keala,Staab,Sam,Staab,S. Staab,USA,Defender,San Diego,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
318,2,2024,16,25,388,8,183,19,3,66,7,4,24,183,33,36,402,107,3,58,207,25,8,106,142,129,6,126,193,499,27,32,361,27,13,25,1,27,6,2119,25,14,0,351,29,1,101,2,40,35,29,35,122,0,112,6,171,544,100,36,8,32,6,29,16,4,85,258,7,16,8,1,1006,98,47,4,8,11,7,12,8,2,5,3,4,0,2,20,15,1,0,1,NA,0,0,1,0,NA,0,0,1,3,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,0,0,NA,NA,NA,NA,Mallory Diane,Swanson,Mallory,Swanson,M. Swanson,USA,Attacker,Highlands Ranch,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
742,2,2024,0,3,27,0,10,0,0,0,1,0,1,0,0,4,49,11,0,0,1,3,0,0,23,11,0,1,0,27,0,0,20,0,0,13,7,0,0,208,2,22,1,23,3,0,1,0,0,0,0,0,44,0,0,0,44,72,17,0,0,0,0,0,1,0,0,5,0,22,2,0,86,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,25,34,0,0,NA,3,0,8,1,1,0,0,5,NA,1,11,0,2025-03-12,0,0,0,NA,NA,NA,NA,Mackenzie Kay,Wood,Mackenzie,Wood,M. Wood,USA,Goalkeeper,Granger,NA,2024-04-04,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
NA,2,2024,0,7,60,5,32,0,0,11,1,0,14,78,11,6,62,24,1,29,92,7,6,44,33,15,2,27,21,95,6,3,62,1,2,12,0,14,3,530,6,2,1,98,5,1,48,0,8,10,11,20,32,0,32,0,20,95,27,17,1,10,6,6,6,0,42,43,3,6,5,0,238,36,0,0,3,5,3,4,8,2,1,2,0,0,1,3,0,0,0,0,NA,2,0,0,2,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,2025-03-12,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dzxypx8djih58p668surbi4qm,Chicago Red Stars,Chicago Red Stars,Chicago Red Stars,CHI,2016,2022,1/1/23
541,4,2024,0,24,186,10,90,0,1,27,4,1,33,138,27,23,187,63,0,68,171,24,8,60,87,55,3,72,80,263,8,6,176,4,4,24,0,8,0,1347,14,1,10,259,19,0,111,0,16,18,17,16,77,3,74,0,78,274,62,28,4,18,7,11,18,1,93,113,0,15,12,0,624,45,0,1,9,8,9,10,15,0,0,0,0,0,2,11,34,3,0,0,NA,0,0,13,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Michelle Chinwendu,Alozie,Michelle,Alozie,M. Alozie,Nigeria,Attacker,Apple Valley,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
857,4,2024,12,24,260,6,105,17,0,32,3,1,30,140,9,21,275,57,1,26,170,24,8,74,98,86,2,78,98,356,18,8,260,14,7,25,1,20,1,1186,15,15,9,193,18,1,96,6,14,28,31,28,94,3,33,0,113,373,95,14,2,9,15,11,23,1,73,176,1,20,9,0,641,67,32,1,11,23,9,3,7,1,0,0,2,0,3,3,5,3,1,1,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Andressa,Alves da Silva,Andressa,Alves da Silva,Andressa Alves,Brazil,Midfielder,São Paulo,Andressa Alves,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
NA,4,2024,0,1,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,2,1,2,2,1,0,0,1,0,3,0,0,2,0,0,1,0,0,0,8,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
NA,4,2024,5,12,240,2,74,11,0,26,1,2,5,94,6,7,247,36,0,23,99,12,1,47,68,77,3,60,86,296,14,3,230,12,8,20,1,16,2,840,10,7,2,152,6,0,52,0,5,11,18,17,78,3,23,2,110,315,74,10,3,5,3,18,4,0,48,149,2,8,1,0,497,46,19,0,9,10,3,3,1,1,1,1,0,0,0,2,2,0,0,0,NA,0,0,2,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
700,4,2024,0,17,124,2,20,2,0,3,0,0,8,20,1,7,126,26,0,10,28,17,1,9,27,33,1,24,47,152,5,1,125,0,7,10,0,2,0,359,2,2,15,56,7,0,19,1,3,3,1,3,28,0,9,0,65,153,45,4,0,2,3,1,6,0,13,61,0,3,3,0,212,7,2,0,2,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Isabella Lyn,Briede,Belle,Briede,B. Briede,USA,Midfielder,NA,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
279,4,2024,0,25,504,0,99,0,8,0,5,0,2,6,0,39,680,233,0,0,8,25,3,8,224,203,0,12,1,573,1,0,468,0,0,125,55,1,0,2250,25,176,0,233,34,0,0,0,0,2,0,4,444,2,0,0,615,904,256,0,0,0,0,0,0,0,0,65,0,212,19,0,1209,6,0,0,0,0,106,0,2,0,0,0,0,0,4,0,0,0,0,0,NA,0,0,0,0,NA,281,199,0,0,1,78,NA,113,21,9,NA,5,35,1,17,56,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Carolyn Jane,Campbell,Jane,Campbell,J. Campbell,USA,Goalkeeper,Kennesaw,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
106,4,2024,0,8,130,1,32,0,2,2,2,0,11,34,2,12,141,21,1,2,45,8,6,25,52,61,0,29,20,187,3,0,136,1,0,22,2,7,0,542,6,11,2,67,10,0,20,0,1,7,7,13,107,2,0,0,90,193,5,2,1,0,17,0,6,0,14,52,0,23,20,0,323,20,0,0,2,5,16,0,5,0,0,0,0,0,2,1,34,4,1,0,NA,0,0,5,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Allysha Lyn,Chapman,Allysha,Chapman,A. Chapman,Canada,Defender,Oshawa,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
636,4,2024,0,7,40,0,32,0,0,9,1,0,6,20,9,8,42,16,0,10,26,7,1,9,37,42,2,30,15,79,1,3,42,1,1,14,1,2,0,328,5,2,2,64,7,0,17,0,3,2,0,3,21,0,9,0,18,79,1,6,1,4,2,3,5,0,12,25,0,7,1,0,134,8,0,0,5,0,4,1,1,0,0,0,0,0,1,1,4,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Ryan,Gareis,Ryan,Gareis,R. Gareis,USA,Attacker,NA,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
787,4,2024,0,11,253,0,59,0,2,2,4,0,14,23,2,20,289,36,0,2,37,11,8,21,88,64,0,34,21,360,2,3,277,0,1,31,11,5,0,804,9,36,2,99,16,0,16,0,3,0,3,13,181,1,5,0,203,377,111,0,0,1,9,1,7,0,9,86,0,54,45,0,481,14,0,0,1,3,31,2,7,0,0,0,0,0,3,0,1,9,0,0,NA,0,0,1,0,NA,1,1,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Jyllissa,Harris,Jyllissa,Harris,J. Harris,USA,Defender,Hazlet,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
NA,4,2024,0,1,12,0,0,0,0,0,0,0,0,0,0,3,20,5,0,0,0,1,0,0,6,7,0,1,0,11,0,0,6,0,0,6,1,0,0,90,1,8,0,6,3,0,0,0,0,0,0,0,9,0,0,0,20,26,10,0,0,0,0,0,0,0,0,0,0,5,3,0,38,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,13,9,0,0,0,3,NA,5,0,1,NA,0,2,0,1,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
511,4,2024,0,16,472,2,64,0,4,5,1,0,26,47,5,15,520,58,0,5,73,16,5,48,97,144,0,42,42,600,1,3,506,0,1,38,6,9,1,1239,14,48,2,115,14,1,25,0,5,15,9,14,205,2,12,0,397,617,226,1,0,0,17,3,10,1,15,123,1,55,65,0,808,32,0,0,2,5,22,2,16,1,0,0,0,0,1,0,2,17,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Natalie Ann,Jacobs,Natalie,Jacobs,N. Jacobs,USA,Defender,Coto de Caza,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
NA,4,2024,0,2,3,0,3,0,0,0,0,0,0,2,0,0,4,0,0,0,2,2,0,1,3,3,0,1,0,7,0,0,4,0,0,0,0,0,0,7,0,1,2,6,0,0,1,0,0,1,1,0,3,0,0,0,0,7,1,0,0,0,2,0,0,0,1,4,0,2,0,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
270,4,2024,3,21,325,2,57,7,0,12,4,3,27,75,5,25,334,43,1,14,102,21,5,42,73,105,0,70,109,393,10,5,320,6,12,28,3,8,1,1065,14,9,7,123,21,0,60,1,7,13,16,13,107,2,15,2,157,407,86,5,1,1,15,4,15,1,45,183,2,3,11,1,565,30,11,0,14,12,2,1,12,1,1,1,0,0,3,2,3,0,0,0,NA,0,0,1,1,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Yuki,Nagasato,Yuki,Nagasato,Y. Nagasato,Japan,Attacker,Atsugi,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
152,4,2024,0,24,871,10,151,0,7,4,4,0,64,125,4,34,944,117,1,13,189,24,22,98,260,295,0,132,98,1163,4,2,909,1,0,113,27,36,1,2159,24,73,0,305,30,0,91,0,12,11,20,58,560,5,29,1,667,1204,251,3,1,6,39,3,38,0,53,278,1,128,108,0,1592,72,0,0,1,10,84,5,26,0,1,1,1,1,3,0,29,17,0,0,NA,0,1,11,0,NA,2,2,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Paige Kathleen,Nielsen,Paige,Nielsen,P. Nielsen,USA,Defender,Lincoln,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
788,4,2024,4,24,359,14,136,11,3,42,3,1,34,263,27,26,386,95,1,81,297,24,17,121,138,96,4,121,155,517,22,9,381,20,14,44,0,35,4,1595,17,27,7,310,23,4,176,2,23,32,50,52,150,6,51,0,152,524,123,39,15,12,17,24,21,2,155,254,4,17,8,0,978,108,15,1,9,34,5,5,13,2,2,1,2,0,2,8,27,2,1,1,NA,0,0,1,1,NA,0,0,2,2,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Bárbara Klarissa,Olivieri Dávila,Bárbara,Olivieri,B. Olivieri,Venezuela,Midfielder,NA,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
656,4,2024,0,24,233,15,100,0,4,11,4,0,78,136,11,30,243,56,1,54,214,24,7,79,118,81,2,103,129,328,12,17,210,2,19,29,0,7,5,1720,19,10,5,230,26,1,135,3,32,20,30,14,83,2,76,2,132,361,68,15,2,15,4,13,46,0,89,113,5,15,20,0,671,47,0,0,5,16,8,9,32,1,4,0,1,0,3,4,7,3,0,0,NA,2,0,2,0,NA,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Diana Rosario,Ordóñez Torres,Diana,Ordóñez,D. Ordoñez,Mexico,Attacker,Prosper,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
858,4,2024,0,25,475,11,135,0,6,27,5,0,61,240,27,38,492,134,3,79,301,25,24,155,158,75,6,139,123,640,10,5,482,9,3,50,2,36,1,2073,23,17,2,381,33,1,146,0,16,38,16,60,282,3,60,0,247,650,170,39,9,15,29,28,32,2,114,254,1,19,45,0,1372,126,0,2,3,6,9,12,29,1,0,0,0,1,4,4,161,6,1,0,NA,0,0,60,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,1,NA,NA,0,NA,NA,NA,Avery,Patterson,Avery,Patterson,A. Patterson,USA,Attacker,NA,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
529,4,2024,0,23,635,3,165,5,4,28,6,0,16,76,23,29,670,108,1,16,92,23,10,44,207,269,0,124,118,854,10,1,650,13,0,70,7,16,0,1699,18,35,5,292,23,0,48,0,4,3,10,26,410,3,7,0,460,877,80,5,13,4,21,8,9,0,39,223,0,83,46,0,1228,37,6,0,1,5,34,3,7,0,0,0,0,1,1,0,92,5,0,0,NA,0,0,15,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,NA,2025-03-12,0,NA,NA,0,NA,NA,NA,Courtney Lynn,Petersen,Courtney,Petersen,C. Petersen,USA,Defender,Royal Oak,NA,2024-04-04,c3v2ohfuzoqmc8ljm65hi80sj,Houston Dash,Houston Dash,Houston Dash,HOU,2016,2022,1/1/23
